regime,snr_db,sir_db,row_count,reference,reference_short,a5_macro_f1,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
unseen_jammer,18.0,5.0,129,mcldnn_reimplementation,MCLDNN,0.6204340975985162,-0.1471087248296003,-0.190180202463454,-0.1035703478989043,0.0332515674143561,-0.1651162790697674,-0.2031201550387597,-0.1255813953488372,800,20260812,10
unseen_jammer,18.0,5.0,129,iqformer_inspired,IQFormer,0.6204340975985162,-0.2263621913870479,-0.2639535099495698,-0.1845524445695727,0.0319874752945866,-0.2224806201550387,-0.2558139534883721,-0.1844961240310077,800,20260812,10
unseen_jammer,18.0,5.0,129,cssl_amc_supervised_adaptation,CSSL,0.6204340975985162,-0.1395260161333134,-0.1926058481413946,-0.0837603452979052,0.0365321654426446,-0.1573643410852713,-0.2023255813953488,-0.1116085271317829,800,20260812,10
unseen_jammer,18.0,5.0,129,a0_backbone,A0,0.6204340975985162,0.0330144619892999,0.0003219471522191,0.0685924418833421,0.0324132276307482,0.0294573643410852,-0.0007751937984496,0.0620155038759689,800,20260812,10
unseen_jammer,18.0,10.0,136,mcldnn_reimplementation,MCLDNN,0.6151310803958234,-0.1522911314187776,-0.1865859790026383,-0.1163961461483357,0.0284321208568475,-0.1610294117647059,-0.1948529411764706,-0.1242463235294117,800,20260812,10
unseen_jammer,18.0,10.0,136,iqformer_inspired,IQFormer,0.6151310803958234,-0.2365117880426991,-0.2771793354124553,-0.1937951071876185,0.0420792941622154,-0.2419117647058823,-0.2794301470588235,-0.202922794117647,800,20260812,10
unseen_jammer,18.0,10.0,136,cssl_amc_supervised_adaptation,CSSL,0.6151310803958234,-0.1436700390945572,-0.1858476097060938,-0.1019446674089452,0.0400114827394772,-0.1514705882352941,-0.1911948529411765,-0.1095588235294117,800,20260812,10
unseen_jammer,18.0,10.0,136,a0_backbone,A0,0.6151310803958234,0.0263305432775735,-0.0052154419803428,0.0601031454793126,0.0282384267117774,0.0294117647058823,-0.000735294117647,0.0610294117647058,800,20260812,10
id_test,-10.0,-10.0,111,mcldnn_reimplementation,MCLDNN,0.1988437896340935,0.0408197088346921,-0.0104323466703719,0.0919854742334936,0.0287742929221856,0.0405405405405405,-0.0189189189189189,0.0981981981981982,800,20260812,10
id_test,-10.0,-10.0,111,iqformer_inspired,IQFormer,0.1988437896340935,-0.0037752580557373,-0.0558960950383938,0.0490029390222282,0.034410454814632,-0.0081081081081081,-0.0711711711711711,0.0549549549549549,800,20260812,10
id_test,-10.0,-10.0,111,cssl_amc_supervised_adaptation,CSSL,0.1988437896340935,0.0190700452204389,-0.0419921009940165,0.0800668917861707,0.0537071160298222,0.0585585585585585,-0.0081306306306306,0.1162387387387387,800,20260812,10
id_test,-10.0,-10.0,111,a0_backbone,A0,0.1988437896340935,0.0107087708666511,-0.0324170740023789,0.055056336646335,0.0366897401743514,0.0252252252252252,-0.0261261261261261,0.0729954954954954,800,20260812,10
