regime,axis,level_db,model,model_short,row_count,macro_f1_mean,macro_f1_std,accuracy_mean,accuracy_std
heldout_channel,sir_db,10.0,a5_vimd_full,A5-VIMD,1011,0.5318760752754008,0.008105627479426322,0.5387734915924827,0.007504718140897243
heldout_channel,sir_db,10.0,cssl_amc_supervised_adaptation,CSSL,1011,0.5763879925647273,0.010713789220582375,0.578536102868447,0.012019149589304319
heldout_channel,sir_db,10.0,mcldnn_reimplementation,MCLDNN,1011,0.6526613768665567,0.00957875563329682,0.666271018793274,0.007535796704074724
heldout_channel,sir_db,10.0,iqformer_inspired,IQFormer,1011,0.6909781542957584,0.01503991129221469,0.6992087042532147,0.01200104708699143
combined_ood,snr_db,-10.0,a0_backbone,A0,644,0.16972964995878842,0.009425952921202897,0.1812111801242236,0.010404885445808048
combined_ood,snr_db,-10.0,a5_vimd_full,A5-VIMD,644,0.19392508244954348,0.014906961903873119,0.2066770186335404,0.014258871471587711
combined_ood,snr_db,-10.0,cssl_amc_supervised_adaptation,CSSL,644,0.15878777606098646,0.019160954408657303,0.15962732919254657,0.019225138215737302
combined_ood,snr_db,-10.0,mcldnn_reimplementation,MCLDNN,644,0.22731942989739698,0.013415866048757464,0.24487577639751557,0.016171117558815975
combined_ood,snr_db,-10.0,iqformer_inspired,IQFormer,644,0.24035938445489546,0.015402364084343265,0.2680124223602484,0.011344735563393356
combined_ood,snr_db,-6.0,a0_backbone,A0,644,0.28028926730721976,0.012490703557884928,0.2911490683229814,0.01086340158479057
combined_ood,snr_db,-6.0,a5_vimd_full,A5-VIMD,644,0.29691669877639226,0.011510754397668958,0.3038819875776398,0.012051263477479182
combined_ood,snr_db,-6.0,cssl_amc_supervised_adaptation,CSSL,644,0.22279242874570532,0.008857609477791848,0.2200310559006211,0.010734395666287788
combined_ood,snr_db,-6.0,mcldnn_reimplementation,MCLDNN,644,0.39621122818601295,0.01868552646247682,0.4082298136645964,0.018740348361121803
combined_ood,snr_db,-6.0,iqformer_inspired,IQFormer,644,0.4097482777895135,0.015704883750869796,0.4229813664596273,0.01635479723240704
combined_ood,snr_db,-2.0,a0_backbone,A0,638,0.3810342043069362,0.01537924527101545,0.3838557993730408,0.015060259183820607
combined_ood,snr_db,-2.0,a5_vimd_full,A5-VIMD,638,0.42014143610214355,0.018396472268777806,0.4150470219435737,0.017039122722486012
combined_ood,snr_db,-2.0,cssl_amc_supervised_adaptation,CSSL,638,0.3944743805306551,0.0189495903918579,0.40579937304075236,0.016363282711026727
combined_ood,snr_db,-2.0,mcldnn_reimplementation,MCLDNN,638,0.546957244565624,0.01805934558316883,0.5600313479623825,0.014078496750661605
combined_ood,snr_db,-2.0,iqformer_inspired,IQFormer,638,0.554026567056286,0.015912985052602073,0.5597178683385581,0.015023964977104507
combined_ood,snr_db,2.0,a0_backbone,A0,607,0.4809561967314805,0.016301714083631732,0.500988467874794,0.011319660971528348
combined_ood,snr_db,2.0,a5_vimd_full,A5-VIMD,607,0.5288933376199629,0.01610481189214807,0.5395387149917628,0.011962120214602951
combined_ood,snr_db,2.0,cssl_amc_supervised_adaptation,CSSL,607,0.5603781095737391,0.009352433314311782,0.570675453047776,0.008115520352294845
combined_ood,snr_db,2.0,mcldnn_reimplementation,MCLDNN,607,0.6753574830199695,0.011732213492200853,0.6952224052718287,0.010648390680760731
combined_ood,snr_db,2.0,iqformer_inspired,IQFormer,607,0.6819146355916014,0.01595984706905764,0.6919275123558485,0.014424959403145206
combined_ood,snr_db,6.0,a0_backbone,A0,621,0.48968052736733,0.00970934435894892,0.5257648953301126,0.010607124447326624
combined_ood,snr_db,6.0,a5_vimd_full,A5-VIMD,621,0.5318275708732719,0.007759493272638692,0.5586151368760064,0.00623437784572607
combined_ood,snr_db,6.0,cssl_amc_supervised_adaptation,CSSL,621,0.6269028658457322,0.020232149092202813,0.6560386473429952,0.019236997721650335
combined_ood,snr_db,6.0,mcldnn_reimplementation,MCLDNN,621,0.707712947650175,0.019568119083396306,0.7420289855072463,0.016045702107597114
combined_ood,snr_db,6.0,iqformer_inspired,IQFormer,621,0.7358599749779207,0.014678198362166533,0.7576489533011272,0.01203248082203968
combined_ood,snr_db,10.0,a0_backbone,A0,616,0.5031722239509382,0.0181459261818437,0.5254870129870131,0.013647739706100592
combined_ood,snr_db,10.0,a5_vimd_full,A5-VIMD,616,0.554006433965949,0.01768888667870382,0.5646103896103896,0.01192442296176565
combined_ood,snr_db,10.0,cssl_amc_supervised_adaptation,CSSL,616,0.650276477730648,0.011029010745348755,0.6618506493506493,0.010660310500796364
combined_ood,snr_db,10.0,mcldnn_reimplementation,MCLDNN,616,0.7128701720088315,0.0056836010645722685,0.7310064935064935,0.004195031914137288
combined_ood,snr_db,10.0,iqformer_inspired,IQFormer,616,0.7568882672581488,0.026198982841009227,0.7652597402597402,0.02355232988525617
combined_ood,snr_db,14.0,a0_backbone,A0,635,0.5301858640384902,0.013207194283320829,0.5451968503937008,0.008714543189269152
combined_ood,snr_db,14.0,a5_vimd_full,A5-VIMD,635,0.5618236714218922,0.013774032980969792,0.5694488188976378,0.009483749955390001
combined_ood,snr_db,14.0,cssl_amc_supervised_adaptation,CSSL,635,0.6554482731344156,0.01551184011262593,0.6798425196850393,0.013629100172232303
combined_ood,snr_db,14.0,mcldnn_reimplementation,MCLDNN,635,0.7146250808363808,0.013250828486628684,0.7447244094488189,0.010405094632427251
combined_ood,snr_db,14.0,iqformer_inspired,IQFormer,635,0.7661869202838074,0.021609387175860858,0.78,0.018927506287907174
combined_ood,snr_db,18.0,a0_backbone,A0,595,0.5097145989230191,0.014659726159774235,0.5332773109243697,0.009172974507001011
combined_ood,snr_db,18.0,a5_vimd_full,A5-VIMD,595,0.5601485760653702,0.014103421084774106,0.5776470588235293,0.010209305914949543
combined_ood,snr_db,18.0,cssl_amc_supervised_adaptation,CSSL,595,0.6337663483643127,0.008284124296266576,0.6583193277310925,0.008680762204383756
combined_ood,snr_db,18.0,mcldnn_reimplementation,MCLDNN,595,0.7087271952452464,0.013997196293459342,0.737310924369748,0.015033433644415783
combined_ood,snr_db,18.0,iqformer_inspired,IQFormer,595,0.7572083618723257,0.02561160960263476,0.7719327731092436,0.022812198356398236
combined_ood,sir_db,-10.0,a0_backbone,A0,995,0.25257134205451653,0.015715240908975976,0.2692462311557789,0.01699288498832783
combined_ood,sir_db,-10.0,a5_vimd_full,A5-VIMD,995,0.2986044117800355,0.011873350402717617,0.3090452261306532,0.008904545299833849
combined_ood,sir_db,-10.0,cssl_amc_supervised_adaptation,CSSL,995,0.3374484591860145,0.00796554687103874,0.33457286432160804,0.008401299396371008
combined_ood,sir_db,-10.0,mcldnn_reimplementation,MCLDNN,995,0.4340450907576889,0.021367649335288272,0.44251256281407036,0.022024348476018984
combined_ood,sir_db,-10.0,iqformer_inspired,IQFormer,995,0.4198622921229157,0.02028594787397369,0.43346733668341714,0.020803183911424702
combined_ood,sir_db,-5.0,a0_backbone,A0,1019,0.3670318715116779,0.014590272389513513,0.3942100098135427,0.013527430607025649
combined_ood,sir_db,-5.0,a5_vimd_full,A5-VIMD,1019,0.4090126429184459,0.01261838197676245,0.436702649656526,0.011425743668022896
combined_ood,sir_db,-5.0,cssl_amc_supervised_adaptation,CSSL,1019,0.4429542602738989,0.008312330376974509,0.45122669283611383,0.007398945513966344
combined_ood,sir_db,-5.0,mcldnn_reimplementation,MCLDNN,1019,0.5607830005108667,0.01606037078789316,0.5882237487733073,0.01355232519417404
combined_ood,sir_db,-5.0,iqformer_inspired,IQFormer,1019,0.5585590545021764,0.023268368922855123,0.5921491658488713,0.02142161476606618
combined_ood,sir_db,0.0,a0_backbone,A0,1012,0.4617130075642956,0.012296789561408407,0.4905138339920949,0.011181494579066647
combined_ood,sir_db,0.0,a5_vimd_full,A5-VIMD,1012,0.4839188985270453,0.011520770733751228,0.5118577075098815,0.007891402207319455
combined_ood,sir_db,0.0,cssl_amc_supervised_adaptation,CSSL,1012,0.5205239703768284,0.0068363777791747155,0.5355731225296443,0.005983498723512828
combined_ood,sir_db,0.0,mcldnn_reimplementation,MCLDNN,1012,0.6284997094662483,0.013678658938662781,0.6531620553359685,0.012824718270047292
combined_ood,sir_db,0.0,iqformer_inspired,IQFormer,1012,0.6480921726524584,0.015500435685106641,0.673913043478261,0.013100910277570052
combined_ood,sir_db,5.0,a0_backbone,A0,981,0.4758340906920364,0.008110814619501765,0.4888888888888888,0.007600958973417837
combined_ood,sir_db,5.0,a5_vimd_full,A5-VIMD,981,0.5093138104007708,0.014248372337115595,0.5142711518858308,0.012319413517012101
combined_ood,sir_db,5.0,cssl_amc_supervised_adaptation,CSSL,981,0.5657248602004402,0.008470493412611163,0.5596330275229358,0.006963609083220918
combined_ood,sir_db,5.0,mcldnn_reimplementation,MCLDNN,981,0.644531911053191,0.012761162998766184,0.6472986748216105,0.012298308576862961
combined_ood,sir_db,5.0,iqformer_inspired,IQFormer,981,0.6889349192204739,0.016437128554903997,0.6856269113149847,0.014240375857066882
combined_ood,sir_db,10.0,a0_backbone,A0,993,0.48481922741341854,0.011315093935676488,0.5249748237663644,0.008277839441513368
combined_ood,sir_db,10.0,a5_vimd_full,A5-VIMD,993,0.5089894543727597,0.009384707931368924,0.5499496475327291,0.008987911489983954
combined_ood,sir_db,10.0,cssl_amc_supervised_adaptation,CSSL,993,0.5854982166732319,0.01050561318522728,0.6088620342396778,0.007974858744759524
combined_ood,sir_db,10.0,mcldnn_reimplementation,MCLDNN,993,0.6494829218881214,0.015036712012672352,0.6917421953675731,0.011900901478383331
combined_ood,sir_db,10.0,iqformer_inspired,IQFormer,993,0.7058753763223898,0.01475976940980046,0.7344410876132931,0.011953807231197511
clean_retention,snr_db,-10.0,a0_backbone,A0,641,0.17881407577492,0.01353334512106655,0.2138845553822153,0.014268862873756125
clean_retention,snr_db,-10.0,a5_vimd_full,A5-VIMD,641,0.1844271093471968,0.014834711816190385,0.2215288611544462,0.015214496971739773
clean_retention,snr_db,-10.0,cssl_amc_supervised_adaptation,CSSL,641,0.1455669979841906,0.018702673032863007,0.1407176287051482,0.01863097443778234
clean_retention,snr_db,-10.0,mcldnn_reimplementation,MCLDNN,641,0.2295372493129461,0.017572878560041142,0.2466458658346334,0.01550412170484296
clean_retention,snr_db,-10.0,iqformer_inspired,IQFormer,641,0.22143261193419495,0.016376514639010735,0.2497659906396256,0.011308509644803734
clean_retention,snr_db,-6.0,a0_backbone,A0,608,0.29370344902046147,0.01839930107811649,0.34457236842105265,0.01463415330596397
clean_retention,snr_db,-6.0,a5_vimd_full,A5-VIMD,608,0.3243347932915377,0.014335950539300165,0.37171052631578944,0.014954146597572212
clean_retention,snr_db,-6.0,cssl_amc_supervised_adaptation,CSSL,608,0.2670173887257714,0.01653095372079317,0.2644736842105263,0.013951746802559202
clean_retention,snr_db,-6.0,mcldnn_reimplementation,MCLDNN,608,0.4513224987997065,0.03044036014395407,0.4754934210526316,0.01574620197553541
clean_retention,snr_db,-6.0,iqformer_inspired,IQFormer,608,0.451408492143836,0.020955115575948,0.4863486842105263,0.01517462254422834
clean_retention,snr_db,-2.0,a0_backbone,A0,592,0.4544429174319652,0.016417456368589205,0.5114864864864865,0.0179262867644855
clean_retention,snr_db,-2.0,a5_vimd_full,A5-VIMD,592,0.5161703634755509,0.010518816288690938,0.5655405405405405,0.013695286476831839
clean_retention,snr_db,-2.0,cssl_amc_supervised_adaptation,CSSL,592,0.5112276567612589,0.01998566083014427,0.5304054054054054,0.01780561745590304
clean_retention,snr_db,-2.0,mcldnn_reimplementation,MCLDNN,592,0.650279863866577,0.018571265693083164,0.7001689189189189,0.01395783249576637
clean_retention,snr_db,-2.0,iqformer_inspired,IQFormer,592,0.6760602522837067,0.013550345554803257,0.7233108108108108,0.010795550415501686
clean_retention,snr_db,2.0,a0_backbone,A0,566,0.5268220077705875,0.007116842395449887,0.5969964664310954,0.007137945241990911
clean_retention,snr_db,2.0,a5_vimd_full,A5-VIMD,566,0.5693099134805781,0.015383277243477139,0.6457597173144876,0.01976641513172956
clean_retention,snr_db,2.0,cssl_amc_supervised_adaptation,CSSL,566,0.6907597669494324,0.011844049619258439,0.7114840989399293,0.010602342499102559
clean_retention,snr_db,2.0,mcldnn_reimplementation,MCLDNN,566,0.7471811535960678,0.006637766559345851,0.7780918727915195,0.003247125736652608
clean_retention,snr_db,2.0,iqformer_inspired,IQFormer,566,0.7786357733113386,0.0127112551287721,0.799469964664311,0.008979947398101826
clean_retention,snr_db,6.0,a0_backbone,A0,607,0.5605151604348447,0.008517404778227787,0.6172981878088963,0.0130888788779189
clean_retention,snr_db,6.0,a5_vimd_full,A5-VIMD,607,0.5891045786200656,0.005185951769671426,0.6571663920922569,0.007094441673682011
clean_retention,snr_db,6.0,cssl_amc_supervised_adaptation,CSSL,607,0.7509234804909617,0.016089970817503317,0.7626029654036245,0.014621183995472811
clean_retention,snr_db,6.0,mcldnn_reimplementation,MCLDNN,607,0.7555918395411207,0.010311684300692228,0.785996705107084,0.004688714817383093
clean_retention,snr_db,6.0,iqformer_inspired,IQFormer,607,0.8120746914176713,0.014845133309004502,0.8334431630971993,0.013727622141676884
clean_retention,snr_db,10.0,a0_backbone,A0,653,0.5695735462066187,0.004096459691733858,0.6330781010719756,0.007117274143107031
clean_retention,snr_db,10.0,a5_vimd_full,A5-VIMD,653,0.594365768052499,0.004540453434775491,0.6705972434915773,0.007517879147708173
clean_retention,snr_db,10.0,cssl_amc_supervised_adaptation,CSSL,653,0.771235799136508,0.006906722636982243,0.8006125574272588,0.006686890410949626
clean_retention,snr_db,10.0,mcldnn_reimplementation,MCLDNN,653,0.751002915392286,0.004165981840614885,0.8113323124042878,0.0029589334856945965
clean_retention,snr_db,10.0,iqformer_inspired,IQFormer,653,0.8401042130342622,0.013562630043987948,0.8776416539050536,0.015287538930987379
clean_retention,snr_db,14.0,a0_backbone,A0,692,0.5750336800759828,0.006071491108882754,0.6417630057803467,0.011077950859446002
clean_retention,snr_db,14.0,a5_vimd_full,A5-VIMD,692,0.600281020095784,0.006604014979556397,0.6799132947976878,0.009806971614403824
clean_retention,snr_db,14.0,cssl_amc_supervised_adaptation,CSSL,692,0.7760247455224105,0.0108999016015637,0.7910404624277457,0.00843173660386937
clean_retention,snr_db,14.0,mcldnn_reimplementation,MCLDNN,692,0.7569487902092333,0.007795359875570788,0.8014450867052023,0.002474996643288078
clean_retention,snr_db,14.0,iqformer_inspired,IQFormer,692,0.847430892502377,0.013737693778535238,0.8757225433526011,0.015414258188824664
clean_retention,snr_db,18.0,a0_backbone,A0,641,0.576712847735092,0.00583208360322326,0.646021840873635,0.009768919816994116
clean_retention,snr_db,18.0,a5_vimd_full,A5-VIMD,641,0.5984878763509142,0.004343469159553552,0.6795631825273011,0.006788213779336752
clean_retention,snr_db,18.0,cssl_amc_supervised_adaptation,CSSL,641,0.7834540835041366,0.012821955960965336,0.8099843993759752,0.00955480734506986
clean_retention,snr_db,18.0,mcldnn_reimplementation,MCLDNN,641,0.7532077453236752,0.005382670294176425,0.8093603744149765,0.0027319657902368823
clean_retention,snr_db,18.0,iqformer_inspired,IQFormer,641,0.8505303710633841,0.012884144230853833,0.8822152886115445,0.012615194457314809
