regime,axis,level_db,candidate,reference,reference_short,row_count,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
combined_ood,snr_db,-10.0,a5_vimd_full,iqformer_inspired,IQFormer,644,-0.04643430200535199,-0.07325692047895103,-0.01859968261438194,0.025518136863650943,-0.06133540372670807,-0.08602872670807453,-0.0343167701863354,1000,20260812,10
combined_ood,snr_db,-6.0,a5_vimd_full,a0_backbone,A0,644,0.01662743146917251,-0.003113549760083598,0.037141561537451184,0.017353210784457347,0.012732919254658387,-0.007298136645962733,0.03493788819875776,1000,20260812,10
combined_ood,snr_db,-6.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,644,0.07412427003068695,0.04822052411250606,0.10253020566380851,0.014942464412296035,0.08385093167701864,0.05760093167701864,0.11102484472049687,1000,20260812,10
combined_ood,snr_db,-6.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,644,-0.09929452940962076,-0.12739363997597822,-0.07149518296619538,0.023043255492497906,-0.10434782608695652,-0.13276785714285716,-0.07716226708074533,1000,20260812,10
combined_ood,snr_db,-6.0,a5_vimd_full,iqformer_inspired,IQFormer,644,-0.11283157901312127,-0.1407837711167532,-0.083959796379047,0.023379658333520285,-0.11909937888198756,-0.14922748447204967,-0.09083462732919254,1000,20260812,10
combined_ood,snr_db,-2.0,a5_vimd_full,a0_backbone,A0,638,0.03910723179520735,0.014689362912286582,0.0637380938001167,0.02952415778197087,0.03119122257053291,0.008299373040752352,0.055642633228840124,1000,20260812,10
combined_ood,snr_db,-2.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,638,0.025667055571488406,-0.004410847596119728,0.055066832248495255,0.026696874378648705,0.009247648902821315,-0.01990987460815047,0.03793495297805643,1000,20260812,10
combined_ood,snr_db,-2.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,638,-0.12681580846348056,-0.15479927525472814,-0.09699288903889199,0.027600709869937023,-0.14498432601880878,-0.17288793103448277,-0.11567398119122256,1000,20260812,10
combined_ood,snr_db,-2.0,a5_vimd_full,iqformer_inspired,IQFormer,638,-0.13388513095414242,-0.16185820422285388,-0.1045194420095843,0.02291953210515531,-0.14467084639498431,-0.17461206896551723,-0.11489028213166144,1000,20260812,10
combined_ood,snr_db,2.0,a5_vimd_full,a0_backbone,A0,607,0.04793714088848241,0.026582649139217495,0.07123807612805977,0.02694372859876597,0.03855024711696872,0.020098846787479408,0.058982701812191105,1000,20260812,10
